epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
136,261.121,1.19596,0.83468,1.11933,0.77275,0.6725,0.72234,0.42661,1.43367,0.97348,1.22286,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
137,519.319,1.21268,0.8594,1.12589,0.77399,0.67267,0.72244,0.4273,1.43319,0.97306,1.22305,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512
138,767.394,1.2254,0.86326,1.13073,0.77496,0.67321,0.72366,0.42797,1.43302,0.97311,1.22328,0.016437,0.005479,0.016437,0.005479,0.016437,0.005479,0.016437,0.005479
139,1019.05,1.21596,0.86018,1.12558,0.77776,0.67464,0.72443,0.42827,1.43281,0.97294,1.22336,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
140,1275.4,1.22558,0.86684,1.12782,0.77927,0.67411,0.72456,0.42901,1.43245,0.97249,1.22334,0.016239,0.005413,0.016239,0.005413,0.016239,0.005413,0.016239,0.005413
141,1528.99,1.22045,0.86686,1.12534,0.77824,0.67555,0.72525,0.4294,1.43215,0.97274,1.22372,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538
142,1784.66,1.21835,0.86351,1.12524,0.77849,0.67339,0.7245,0.42933,1.43219,0.97293,1.22386,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
143,2031.94,1.21987,0.86318,1.1267,0.7776,0.67179,0.72359,0.42921,1.43168,0.97179,1.22389,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314
144,2281.41,1.21522,0.86115,1.12751,0.77755,0.67162,0.72489,0.42913,1.43069,0.97106,1.22359,0.015843,0.005281,0.015843,0.005281,0.015843,0.005281,0.015843,0.005281
145,2523.97,1.21565,0.86509,1.12608,0.77796,0.67357,0.72576,0.43018,1.43065,0.97103,1.22377,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
146,2772.42,1.21339,0.8585,1.12167,0.7787,0.67233,0.72616,0.43042,1.43013,0.97108,1.22368,0.015645,0.005215,0.015645,0.005215,0.015645,0.005215,0.015645,0.005215
147,3020.05,1.21054,0.85294,1.12196,0.78015,0.67286,0.72649,0.43044,1.43039,0.97089,1.22414,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182
148,3266.22,1.20011,0.8484,1.11528,0.7814,0.67125,0.72682,0.43084,1.43037,0.97068,1.22448,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
149,3511.35,1.20747,0.84507,1.11608,0.78217,0.67133,0.72739,0.43111,1.43028,0.97057,1.22452,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116
150,3755.3,1.20114,0.84207,1.11477,0.78325,0.67196,0.72773,0.43152,1.42987,0.97027,1.22467,0.015249,0.005083,0.015249,0.005083,0.015249,0.005083,0.015249,0.005083
151,3998.98,1.19781,0.83982,1.11622,0.78128,0.67268,0.72793,0.43144,1.43014,0.96993,1.22494,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
152,4248.93,1.1856,0.83485,1.11185,0.78186,0.67332,0.72796,0.43194,1.42979,0.96996,1.22471,0.015051,0.005017,0.015051,0.005017,0.015051,0.005017,0.015051,0.005017
153,4501.17,1.18385,0.83096,1.10621,0.78173,0.67446,0.72857,0.43222,1.43039,0.96975,1.22521,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984
154,4751.44,1.18473,0.82151,1.10797,0.78258,0.67361,0.72867,0.43252,1.43034,0.96927,1.22545,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
155,5001.11,1.18797,0.8272,1.10686,0.78125,0.6725,0.72841,0.43228,1.43021,0.96919,1.22541,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918
156,5253.77,1.18488,0.83042,1.10697,0.78163,0.67357,0.72866,0.43268,1.43038,0.96921,1.22579,0.014655,0.004885,0.014655,0.004885,0.014655,0.004885,0.014655,0.004885
157,5503.87,1.18446,0.82218,1.10837,0.77926,0.67482,0.72888,0.4326,1.43077,0.9692,1.22647,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
158,5754.93,1.17643,0.82197,1.10485,0.77857,0.67558,0.72893,0.43244,1.43029,0.96945,1.22647,0.014457,0.004819,0.014457,0.004819,0.014457,0.004819,0.014457,0.004819
159,5990.62,1.17351,0.81307,1.10343,0.77781,0.67661,0.72896,0.43326,1.42938,0.96898,1.22681,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786
160,6201.56,1.17082,0.81631,1.10325,0.77855,0.6774,0.7294,0.43375,1.42916,0.96897,1.2271,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
161,6410.75,1.16442,0.80228,1.09733,0.77939,0.67911,0.72951,0.43416,1.42958,0.96915,1.22781,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472
162,6638.69,1.16415,0.80582,1.09639,0.77782,0.68036,0.72952,0.43432,1.42891,0.96929,1.22764,0.014061,0.004687,0.014061,0.004687,0.014061,0.004687,0.014061,0.004687
163,6880.3,1.16024,0.79934,1.09192,0.77631,0.68161,0.72989,0.43447,1.42898,0.9688,1.2279,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
164,7124.37,1.1591,0.79486,1.09433,0.77701,0.68125,0.72959,0.43424,1.42903,0.96873,1.22834,0.013863,0.004621,0.013863,0.004621,0.013863,0.004621,0.013863,0.004621
165,7367.82,1.15847,0.7935,1.08905,0.77418,0.68143,0.72981,0.43441,1.42884,0.96933,1.22808,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588
166,7608.53,1.14081,0.78204,1.08484,0.78131,0.67696,0.73049,0.43472,1.42868,0.96985,1.22836,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
167,7849.91,1.14758,0.78781,1.08678,0.78199,0.67574,0.73087,0.43513,1.42857,0.96942,1.22849,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522
168,8090.89,1.13969,0.77931,1.08348,0.77909,0.67857,0.73083,0.43559,1.42849,0.96959,1.22867,0.013467,0.004489,0.013467,0.004489,0.013467,0.004489,0.013467,0.004489
169,8335.69,1.14505,0.7857,1.08678,0.78005,0.67786,0.73062,0.43554,1.42814,0.96981,1.22871,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
170,240.674,1.06972,0.71677,1.06061,0.78124,0.67696,0.73042,0.43573,1.42882,0.96978,1.22962,0.013269,0.004423,0.013269,0.004423,0.013269,0.004423,0.013269,0.004423
171,468.18,1.09376,0.73887,1.07056,0.78077,0.67768,0.73041,0.43584,1.42885,0.97,1.2298,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439
172,695.208,1.11464,0.75025,1.07919,0.77986,0.67857,0.73058,0.43589,1.42909,0.97066,1.23052,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
173,922.368,1.11167,0.74805,1.07536,0.78157,0.67821,0.73025,0.436,1.42935,0.97105,1.23129,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324
174,1150.01,1.11753,0.75723,1.07591,0.78122,0.67804,0.73052,0.4364,1.42951,0.97197,1.23213,0.012873,0.004291,0.012873,0.004291,0.012873,0.004291,0.012873,0.004291
175,1377.24,1.11895,0.75831,1.07614,0.78174,0.67734,0.72994,0.43657,1.43032,0.97206,1.23299,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
176,1604.26,1.115,0.7534,1.07622,0.78231,0.67786,0.73024,0.43663,1.43071,0.97237,1.23377,0.012675,0.004225,0.012675,0.004225,0.012675,0.004225,0.012675,0.004225
177,1827.51,1.11948,0.76086,1.07921,0.78278,0.67826,0.73041,0.43731,1.42976,0.97303,1.2337,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192
178,2029.52,1.11845,0.75463,1.0781,0.78537,0.67821,0.73111,0.43776,1.42928,0.9726,1.23382,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
179,2231.54,1.12245,0.76276,1.0796,0.78544,0.67821,0.73106,0.43758,1.4294,0.97303,1.23428,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126
180,2432.93,1.12155,0.75842,1.07751,0.78817,0.67707,0.73122,0.43805,1.42961,0.97357,1.23463,0.012279,0.004093,0.012279,0.004093,0.012279,0.004093,0.012279,0.004093
181,2635.39,1.11565,0.75367,1.07619,0.78972,0.67714,0.7313,0.43838,1.42907,0.9741,1.23483,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
182,2837.5,1.10809,0.74985,1.07127,0.78996,0.67536,0.73092,0.43847,1.42908,0.97377,1.23537,0.012081,0.004027,0.012081,0.004027,0.012081,0.004027,0.012081,0.004027
183,3039.69,1.11547,0.74727,1.07241,0.7891,0.67554,0.73134,0.43892,1.42861,0.9744,1.2354,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994
184,3239.35,1.11068,0.74728,1.0707,0.78678,0.67475,0.73102,0.43879,1.42887,0.97415,1.23607,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
185,3441.16,1.11193,0.75443,1.07669,0.78528,0.67724,0.73148,0.43922,1.42935,0.97456,1.23688,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928
186,3642.59,1.09898,0.74495,1.06882,0.78372,0.68,0.73203,0.43937,1.42912,0.97454,1.23737,0.011685,0.003895,0.011685,0.003895,0.011685,0.003895,0.011685,0.003895
187,3845.21,1.10172,0.74519,1.06641,0.78508,0.67893,0.73256,0.43971,1.42915,0.97486,1.23785,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
188,4048.55,1.10276,0.73843,1.06923,0.78671,0.67774,0.7326,0.44003,1.42916,0.97479,1.2385,0.011487,0.003829,0.011487,0.003829,0.011487,0.003829,0.011487,0.003829
189,4250.3,1.10153,0.74117,1.06527,0.78708,0.67726,0.73227,0.43998,1.42921,0.97532,1.23882,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796
190,4451.53,1.10297,0.74787,1.06951,0.78633,0.67768,0.73236,0.43965,1.42915,0.9757,1.2391,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
191,4653.11,1.10422,0.7402,1.06857,0.7896,0.67483,0.73237,0.43979,1.42876,0.97563,1.23909,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373
192,4856.22,1.1019,0.74178,1.06811,0.79074,0.67408,0.73259,0.43984,1.42849,0.97544,1.23894,0.011091,0.003697,0.011091,0.003697,0.011091,0.003697,0.011091,0.003697
193,5057.71,1.09258,0.72657,1.06469,0.79104,0.67464,0.73277,0.44059,1.42876,0.97557,1.23936,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
194,5261.25,1.09785,0.73794,1.06942,0.79027,0.67557,0.73261,0.44044,1.4287,0.97589,1.23983,0.010893,0.003631,0.010893,0.003631,0.010893,0.003631,0.010893,0.003631
195,5464.28,1.08874,0.72691,1.0606,0.79018,0.67536,0.73281,0.44061,1.42866,0.9767,1.24036,0.010794,0.003598,0.010794,0.003598,0.010794,0.003598,0.010794,0.003598
196,5669.33,1.09188,0.73035,1.0617,0.78772,0.67722,0.73311,0.44069,1.42826,0.97727,1.24053,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
197,5872.17,1.08323,0.72498,1.0563,0.79034,0.67653,0.73337,0.44117,1.4285,0.97745,1.24099,0.010596,0.003532,0.010596,0.003532,0.010596,0.003532,0.010596,0.003532
198,6076.26,1.0844,0.72443,1.06196,0.78948,0.67768,0.73356,0.44154,1.42811,0.97758,1.24119,0.010497,0.003499,0.010497,0.003499,0.010497,0.003499,0.010497,0.003499
199,6279.82,1.08395,0.71976,1.05722,0.79088,0.67804,0.73388,0.44126,1.42792,0.97858,1.24048,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
200,6482.05,1.06927,0.71241,1.05451,0.79611,0.67589,0.73405,0.44152,1.42783,0.97904,1.2406,0.010299,0.003433,0.010299,0.003433,0.010299,0.003433,0.010299,0.003433
201,6685.27,1.07877,0.71882,1.05473,0.79558,0.675,0.73414,0.44176,1.42729,0.97965,1.24062,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034
202,6886.41,1.06826,0.70879,1.05281,0.79643,0.67536,0.73358,0.44195,1.42688,0.97977,1.24116,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
203,7087.96,1.07289,0.71717,1.05431,0.79658,0.67321,0.73323,0.44211,1.42641,0.9804,1.24144,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334
204,7288.44,1.07258,0.71251,1.05211,0.80024,0.67243,0.73374,0.44271,1.42598,0.98094,1.24158,0.009903,0.003301,0.009903,0.003301,0.009903,0.003301,0.009903,0.003301
205,7490.18,1.06489,0.70517,1.0495,0.79774,0.6726,0.73368,0.44288,1.42565,0.98106,1.24196,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
206,7691.48,1.06322,0.70757,1.0519,0.79846,0.6725,0.7334,0.44294,1.42533,0.98179,1.24214,0.009705,0.003235,0.009705,0.003235,0.009705,0.003235,0.009705,0.003235
207,7892.35,1.06093,0.70206,1.04592,0.79894,0.67161,0.73352,0.4433,1.42484,0.98218,1.24235,0.009606,0.003202,0.009606,0.003202,0.009606,0.003202,0.009606,0.003202
208,8094.45,1.05158,0.69051,1.04516,0.79815,0.67082,0.73296,0.44346,1.424,0.98289,1.24211,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
209,8295.85,1.05494,0.70215,1.04504,0.80113,0.67,0.73396,0.44339,1.42313,0.98319,1.24212,0.009408,0.003136,0.009408,0.003136,0.009408,0.003136,0.009408,0.003136
210,8497.57,1.05166,0.69823,1.04413,0.80291,0.67036,0.7344,0.44384,1.42344,0.98374,1.24258,0.009309,0.003103,0.009309,0.003103,0.009309,0.003103,0.009309,0.003103
211,8699.17,1.04352,0.68549,1.03708,0.80499,0.67054,0.73491,0.44359,1.42243,0.98434,1.24259,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
212,8900.21,1.04343,0.6913,1.04247,0.80379,0.67226,0.73465,0.44411,1.42266,0.98578,1.24346,0.009111,0.003037,0.009111,0.003037,0.009111,0.003037,0.009111,0.003037
213,9100.9,1.03755,0.68581,1.03994,0.80505,0.67143,0.73405,0.44437,1.42193,0.98627,1.24342,0.009012,0.003004,0.009012,0.003004,0.009012,0.003004,0.009012,0.003004
214,9302.36,1.03639,0.68043,1.03803,0.81051,0.66804,0.73389,0.4446,1.42119,0.98647,1.24289,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
215,9504.64,1.03886,0.67502,1.0346,0.81091,0.66929,0.73417,0.44491,1.42044,0.98736,1.24336,0.008814,0.002938,0.008814,0.002938,0.008814,0.002938,0.008814,0.002938
216,9706.2,1.0235,0.67708,1.03244,0.80864,0.67008,0.73355,0.44497,1.42039,0.98831,1.24382,0.008715,0.002905,0.008715,0.002905,0.008715,0.002905,0.008715,0.002905
217,9908.41,1.03004,0.67427,1.03316,0.80623,0.67,0.73251,0.44455,1.41985,0.98976,1.24334,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
218,10111.1,1.02242,0.67237,1.03241,0.80944,0.66826,0.73271,0.44486,1.41964,0.99101,1.24362,0.008517,0.002839,0.008517,0.002839,0.008517,0.002839,0.008517,0.002839
219,10314,1.02082,0.66758,1.03254,0.80714,0.67036,0.73283,0.4454,1.41931,0.99182,1.24349,0.008418,0.002806,0.008418,0.002806,0.008418,0.002806,0.008418,0.002806
220,10516.3,1.02641,0.67198,1.03148,0.80671,0.66928,0.73254,0.44593,1.41923,0.99253,1.24379,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
221,10717.5,1.01736,0.66565,1.02765,0.80942,0.66786,0.73275,0.44595,1.41874,0.99296,1.24417,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274
222,10919.3,1.01018,0.66196,1.02534,0.81003,0.66821,0.73223,0.44626,1.41835,0.99426,1.24452,0.008121,0.002707,0.008121,0.002707,0.008121,0.002707,0.008121,0.002707
223,11120.9,1.01024,0.66338,1.02507,0.81106,0.66893,0.73263,0.44657,1.41861,0.99546,1.24473,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
224,11322,1.00822,0.6546,1.0231,0.81,0.66875,0.73196,0.44663,1.41856,0.99628,1.24536,0.007923,0.002641,0.007923,0.002641,0.007923,0.002641,0.007923,0.002641
225,11524.4,0.99771,0.65094,1.02043,0.81104,0.66857,0.73187,0.4468,1.41851,0.99759,1.24578,0.007824,0.002608,0.007824,0.002608,0.007824,0.002608,0.007824,0.002608
226,11726.2,1.00121,0.6527,1.02284,0.81302,0.66853,0.7317,0.44702,1.41796,0.9991,1.24548,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
227,11926.8,0.99746,0.64895,1.01952,0.81309,0.66982,0.7318,0.4475,1.41719,1.00045,1.24575,0.007626,0.002542,0.007626,0.002542,0.007626,0.002542,0.007626,0.002542
228,12128.5,0.99222,0.64585,1.01813,0.81359,0.66873,0.73106,0.44726,1.41729,1.0029,1.24614,0.007527,0.002509,0.007527,0.002509,0.007527,0.002509,0.007527,0.002509
229,12330.2,0.98974,0.64207,1.01488,0.81405,0.66786,0.73121,0.44805,1.41743,1.00404,1.24683,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
230,12532.9,0.97852,0.63915,1.01599,0.81693,0.66661,0.73109,0.44789,1.41743,1.00567,1.24732,0.007329,0.002443,0.007329,0.002443,0.007329,0.002443,0.007329,0.002443
231,12734.7,0.98469,0.63588,1.01427,0.81625,0.6671,0.73075,0.44773,1.41722,1.00829,1.24714,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241
232,12936.8,0.98323,0.63559,1.01129,0.81497,0.66696,0.73079,0.44857,1.41678,1.01028,1.24733,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
233,13139.1,0.97413,0.62777,1.01008,0.8163,0.66732,0.73102,0.44903,1.41587,1.01205,1.24702,0.007032,0.002344,0.007032,0.002344,0.007032,0.002344,0.007032,0.002344
234,13340.7,0.97202,0.62842,1.00798,0.81534,0.6675,0.73095,0.44955,1.41615,1.01355,1.2478,0.006933,0.002311,0.006933,0.002311,0.006933,0.002311,0.006933,0.002311
235,13541.7,0.97334,0.62652,1.00743,0.81585,0.66946,0.73086,0.44975,1.41597,1.01584,1.24854,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
236,13745,0.9676,0.63017,1.00752,0.81054,0.67286,0.73089,0.45016,1.41563,1.01713,1.2488,0.006735,0.002245,0.006735,0.002245,0.006735,0.002245,0.006735,0.002245
237,13947.5,0.95905,0.62215,1.00745,0.8116,0.67214,0.73004,0.44996,1.4157,1.01864,1.24921,0.006636,0.002212,0.006636,0.002212,0.006636,0.002212,0.006636,0.002212
238,14150,0.96439,0.62649,1.00455,0.81026,0.6725,0.73017,0.45002,1.41578,1.02055,1.2496,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
239,14352,0.96142,0.61916,1.00472,0.81391,0.67125,0.72933,0.45006,1.41624,1.02283,1.25048,0.006438,0.002146,0.006438,0.002146,0.006438,0.002146,0.006438,0.002146
240,14554.6,0.95616,0.61154,1.0037,0.81494,0.67314,0.73077,0.45025,1.41636,1.02391,1.25062,0.006339,0.002113,0.006339,0.002113,0.006339,0.002113,0.006339,0.002113
241,14757.6,0.94689,0.60609,0.99874,0.81703,0.67268,0.73092,0.45019,1.41617,1.0259,1.25132,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
242,14959.6,0.95052,0.61093,1.00086,0.8179,0.67339,0.7311,0.45067,1.4159,1.02772,1.25178,0.006141,0.002047,0.006141,0.002047,0.006141,0.002047,0.006141,0.002047
243,15161.6,0.94875,0.60951,1.0026,0.81769,0.67339,0.73063,0.45099,1.41584,1.03055,1.25248,0.006042,0.002014,0.006042,0.002014,0.006042,0.002014,0.006042,0.002014
244,15363.9,0.94059,0.60326,0.99661,0.8182,0.67267,0.73035,0.45142,1.41522,1.03233,1.25238,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
245,15567.6,0.93609,0.60083,0.9952,0.81766,0.67339,0.73047,0.45152,1.41544,1.03415,1.25251,0.005844,0.001948,0.005844,0.001948,0.005844,0.001948,0.005844,0.001948
246,15768.8,0.9328,0.59837,0.9946,0.81911,0.67194,0.72987,0.45148,1.41563,1.03615,1.25292,0.005745,0.001915,0.005745,0.001915,0.005745,0.001915,0.005745,0.001915
247,15971,0.93314,0.59513,0.99491,0.81858,0.67196,0.73038,0.45219,1.41575,1.03762,1.25345,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
248,16173.6,0.92942,0.59256,0.99363,0.81793,0.67179,0.7296,0.45217,1.41479,1.03908,1.25284,0.005547,0.001849,0.005547,0.001849,0.005547,0.001849,0.005547,0.001849
249,16375.3,0.92264,0.59113,0.99117,0.81787,0.67199,0.73022,0.45208,1.41443,1.03993,1.25264,0.005448,0.001816,0.005448,0.001816,0.005448,0.001816,0.005448,0.001816
250,16577.1,0.92315,0.58753,0.98862,0.81565,0.67179,0.72967,0.45222,1.41447,1.0426,1.25279,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
251,16780.7,0.91667,0.58839,0.98636,0.81884,0.66893,0.72945,0.45197,1.41402,1.04548,1.25301,0.00525,0.00175,0.00525,0.00175,0.00525,0.00175,0.00525,0.00175
252,16984,0.92223,0.58859,0.9885,0.81747,0.66929,0.729,0.45221,1.41368,1.04818,1.25309,0.005151,0.001717,0.005151,0.001717,0.005151,0.001717,0.005151,0.001717
253,17186.4,0.91521,0.57856,0.98888,0.8156,0.66982,0.72877,0.45216,1.41329,1.0499,1.25339,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
254,17388.7,0.91043,0.57664,0.98429,0.81709,0.67143,0.7289,0.45258,1.41317,1.05373,1.25372,0.004953,0.001651,0.004953,0.001651,0.004953,0.001651,0.004953,0.001651
255,17589.4,0.91074,0.57579,0.98345,0.81406,0.67232,0.72893,0.45296,1.41299,1.05591,1.25424,0.004854,0.001618,0.004854,0.001618,0.004854,0.001618,0.004854,0.001618
256,17791.3,0.90396,0.5742,0.98402,0.81232,0.67357,0.7285,0.45354,1.41243,1.05875,1.25453,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
257,17993.2,0.89957,0.56817,0.97959,0.81234,0.67232,0.72788,0.45334,1.41265,1.06043,1.25558,0.004656,0.001552,0.004656,0.001552,0.004656,0.001552,0.004656,0.001552
258,18195,0.90034,0.56927,0.97961,0.81268,0.67214,0.72766,0.45303,1.41235,1.06191,1.25602,0.004557,0.001519,0.004557,0.001519,0.004557,0.001519,0.004557,0.001519
259,18396.6,0.8905,0.56606,0.9765,0.81389,0.67375,0.72796,0.45355,1.4118,1.06378,1.25631,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
260,18597.8,0.88717,0.56328,0.97803,0.81117,0.6758,0.72847,0.45366,1.41238,1.06576,1.25737,0.004359,0.001453,0.004359,0.001453,0.004359,0.001453,0.004359,0.001453
261,18799.7,0.88798,0.56469,0.97666,0.81268,0.67411,0.72782,0.45341,1.41211,1.06767,1.25806,0.00426,0.00142,0.00426,0.00142,0.00426,0.00142,0.00426,0.00142
262,19002.1,0.88047,0.55829,0.97428,0.81415,0.67232,0.72726,0.45386,1.41185,1.06904,1.25825,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
263,19204.9,0.88333,0.55963,0.97573,0.81402,0.67268,0.72697,0.45418,1.41096,1.07078,1.25834,0.004062,0.001354,0.004062,0.001354,0.004062,0.001354,0.004062,0.001354
264,19406.2,0.87741,0.55443,0.97346,0.81562,0.67225,0.72792,0.45482,1.41048,1.07262,1.25837,0.003963,0.001321,0.003963,0.001321,0.003963,0.001321,0.003963,0.001321
265,19609.6,0.87714,0.5531,0.97275,0.81642,0.67107,0.72737,0.4548,1.41072,1.07485,1.259,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
266,19811.1,0.87437,0.54661,0.96881,0.81699,0.67232,0.72799,0.45499,1.41042,1.0777,1.25887,0.003765,0.001255,0.003765,0.001255,0.003765,0.001255,0.003765,0.001255
267,20014.1,0.86474,0.54504,0.96795,0.82126,0.66839,0.72727,0.45506,1.41068,1.08031,1.25964,0.003666,0.001222,0.003666,0.001222,0.003666,0.001222,0.003666,0.001222
268,20216.7,0.85948,0.544,0.96597,0.82214,0.66875,0.72806,0.45514,1.41059,1.08262,1.26009,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189
269,20418.6,0.85814,0.54081,0.96346,0.8233,0.66679,0.7277,0.45556,1.41047,1.08563,1.26055,0.003468,0.001156,0.003468,0.001156,0.003468,0.001156,0.003468,0.001156
270,20621.4,0.85971,0.54148,0.96631,0.82466,0.66643,0.72756,0.45554,1.4104,1.08832,1.26088,0.003369,0.001123,0.003369,0.001123,0.003369,0.001123,0.003369,0.001123
271,20824,0.85143,0.53392,0.96209,0.82555,0.66589,0.72757,0.45542,1.41038,1.09022,1.26165,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
272,21026.8,0.85322,0.53906,0.96204,0.8262,0.66554,0.72669,0.45568,1.40966,1.09344,1.2615,0.003171,0.001057,0.003171,0.001057,0.003171,0.001057,0.003171,0.001057
273,21228.4,0.84936,0.53466,0.96483,0.82437,0.66719,0.72693,0.45604,1.4088,1.09579,1.26145,0.003072,0.001024,0.003072,0.001024,0.003072,0.001024,0.003072,0.001024
274,21431.7,0.84537,0.53208,0.96018,0.82499,0.66667,0.72671,0.45588,1.40814,1.09857,1.26187,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991
275,21634.5,0.84039,0.52741,0.96052,0.82466,0.66771,0.72731,0.45639,1.40787,1.10128,1.26232,0.002874,0.000958,0.002874,0.000958,0.002874,0.000958,0.002874,0.000958
276,21837.1,0.83912,0.52552,0.96084,0.82472,0.66768,0.72677,0.45623,1.40759,1.10373,1.26277,0.002775,0.000925,0.002775,0.000925,0.002775,0.000925,0.002775,0.000925
277,22040.3,0.83091,0.52225,0.95852,0.82212,0.66839,0.72723,0.45651,1.40709,1.10575,1.26301,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
278,22242.7,0.83139,0.52654,0.95727,0.82405,0.66653,0.72711,0.45675,1.407,1.1076,1.2634,0.002577,0.000859,0.002577,0.000859,0.002577,0.000859,0.002577,0.000859
