epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
20,9127.58,1.87568,1.72677,0.01276,0.64813,0.50464,0.5636,0.28952,1.78887,1.47451,0.01495,0.028119,0.009373,0.028119,0.009373,0.028119,0.009373,0.028119,0.009373
21,9598.37,1.85502,1.72502,0.01252,0.6637,0.51696,0.57855,0.30133,1.76856,1.43509,0.01483,0.02802,0.00934,0.02802,0.00934,0.02802,0.00934,0.02802,0.00934
22,10070.1,1.85563,1.71444,0.0123,0.62995,0.53228,0.57224,0.29584,1.74679,1.44546,0.01454,0.027921,0.009307,0.027921,0.009307,0.027921,0.009307,0.027921,0.009307
23,10514.3,1.8244,1.68822,0.01222,0.65453,0.54471,0.59134,0.30689,1.74878,1.40501,0.01458,0.027822,0.009274,0.027822,0.009274,0.027822,0.009274,0.027822,0.009274
24,11034.8,1.82593,1.65746,0.01223,0.66024,0.54202,0.59466,0.31057,1.73296,1.39216,0.01462,0.027723,0.009241,0.027723,0.009241,0.027723,0.009241,0.027723,0.009241
25,11584.3,1.81602,1.62927,0.01212,0.67052,0.53929,0.59979,0.31326,1.72196,1.38865,0.014,0.027624,0.009208,0.027624,0.009208,0.027624,0.009208,0.027624,0.009208
26,12084.8,1.80389,1.62652,0.01195,0.68329,0.53946,0.60378,0.32,1.71553,1.35557,0.01423,0.027525,0.009175,0.027525,0.009175,0.027525,0.009175,0.027525,0.009175
27,12606.2,1.7969,1.61872,0.0117,0.66721,0.56714,0.61342,0.32524,1.70927,1.3618,0.01391,0.027426,0.009142,0.027426,0.009142,0.027426,0.009142,0.027426,0.009142
28,13125,1.79727,1.59434,0.01183,0.67648,0.57286,0.62648,0.33679,1.69851,1.31635,0.01392,0.027327,0.009109,0.027327,0.009109,0.027327,0.009109,0.027327,0.009109
29,13589.7,1.79051,1.59492,0.0119,0.69893,0.5559,0.63082,0.33847,1.7035,1.31042,0.01384,0.027228,0.009076,0.027228,0.009076,0.027228,0.009076,0.027228,0.009076
30,14077,1.78618,1.58421,0.01161,0.68183,0.56679,0.62905,0.33767,1.68051,1.32735,0.01373,0.027129,0.009043,0.027129,0.009043,0.027129,0.009043,0.027129,0.009043
31,14589.4,1.79256,1.544,0.01155,0.69791,0.57757,0.64149,0.34365,1.67972,1.28492,0.01358,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901
32,15103.2,1.77523,1.53375,0.01161,0.68736,0.58104,0.63917,0.34794,1.67898,1.29281,0.01366,0.026931,0.008977,0.026931,0.008977,0.026931,0.008977,0.026931,0.008977
33,15591.4,1.76577,1.511,0.01158,0.69,0.57593,0.6408,0.34939,1.67231,1.27731,0.01356,0.026832,0.008944,0.026832,0.008944,0.026832,0.008944,0.026832,0.008944
34,16146.3,1.76274,1.50509,0.01151,0.70244,0.5872,0.6549,0.35756,1.67114,1.24473,0.01349,0.026733,0.008911,0.026733,0.008911,0.026733,0.008911,0.026733,0.008911
35,16607.8,1.74318,1.4881,0.01144,0.68397,0.59643,0.6545,0.35875,1.65497,1.25647,0.01346,0.026634,0.008878,0.026634,0.008878,0.026634,0.008878,0.026634,0.008878
36,17011.1,1.75371,1.47184,0.0115,0.69512,0.60704,0.66393,0.36461,1.64945,1.23831,0.01337,0.026535,0.008845,0.026535,0.008845,0.026535,0.008845,0.026535,0.008845
37,17412.3,1.73873,1.45943,0.01131,0.71663,0.59982,0.66638,0.3662,1.64629,1.22745,0.0134,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812
38,17814.9,1.73229,1.44739,0.01122,0.73091,0.59857,0.67458,0.3721,1.63379,1.21879,0.01317,0.026337,0.008779,0.026337,0.008779,0.026337,0.008779,0.026337,0.008779
39,18218.6,1.72531,1.44146,0.01126,0.73644,0.59327,0.6733,0.37055,1.64381,1.21181,0.01328,0.026238,0.008746,0.026238,0.008746,0.026238,0.008746,0.026238,0.008746
40,18623.1,1.71326,1.43312,0.01117,0.72761,0.60804,0.67655,0.37286,1.64428,1.20386,0.0134,0.026139,0.008713,0.026139,0.008713,0.026139,0.008713,0.026139,0.008713
41,19026.3,1.71698,1.40948,0.01125,0.71963,0.60912,0.68131,0.37829,1.6316,1.19886,0.01327,0.02604,0.00868,0.02604,0.00868,0.02604,0.00868,0.02604,0.00868
42,19430.4,1.71266,1.40525,0.0112,0.72426,0.61196,0.68503,0.38038,1.62114,1.19374,0.01326,0.025941,0.008647,0.025941,0.008647,0.025941,0.008647,0.025941,0.008647
43,19835.7,1.7082,1.39739,0.01103,0.7144,0.62161,0.68701,0.38481,1.61991,1.182,0.01326,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614
44,20243.7,1.70649,1.3818,0.01121,0.72167,0.62446,0.68842,0.38443,1.6166,1.18727,0.01323,0.025743,0.008581,0.025743,0.008581,0.025743,0.008581,0.025743,0.008581
45,20646.9,1.67697,1.37593,0.01094,0.7226,0.6275,0.69203,0.38857,1.59622,1.19425,0.01303,0.025644,0.008548,0.025644,0.008548,0.025644,0.008548,0.025644,0.008548
46,21051.2,1.70012,1.3528,0.01085,0.7249,0.62584,0.69489,0.39224,1.60031,1.1783,0.0131,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515
47,21454.5,1.69021,1.36316,0.01101,0.73604,0.62641,0.69597,0.3934,1.59486,1.18032,0.01301,0.025446,0.008482,0.025446,0.008482,0.025446,0.008482,0.025446,0.008482
48,21859.6,1.67997,1.3414,0.0108,0.73409,0.635,0.69949,0.39566,1.59004,1.17666,0.01303,0.025347,0.008449,0.025347,0.008449,0.025347,0.008449,0.025347,0.008449
49,22263.9,1.66495,1.3394,0.01066,0.74194,0.63821,0.70278,0.3992,1.5858,1.16374,0.01293,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416
50,22669.3,1.66864,1.31664,0.01072,0.74754,0.63125,0.70539,0.40201,1.58571,1.15263,0.01296,0.025149,0.008383,0.025149,0.008383,0.025149,0.008383,0.025149,0.008383
51,23071.8,1.65638,1.30737,0.01064,0.75287,0.63376,0.70841,0.40292,1.58368,1.1446,0.01307,0.02505,0.00835,0.02505,0.00835,0.02505,0.00835,0.02505,0.00835
52,513.181,1.59759,1.23867,0.01009,0.75254,0.64,0.70993,0.40442,1.58018,1.14427,0.01301,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317
53,1042.44,1.62762,1.27234,0.01064,0.75384,0.64257,0.71227,0.40759,1.57816,1.13793,0.01297,0.024852,0.008284,0.024852,0.008284,0.024852,0.008284,0.024852,0.008284
54,1619.32,1.63182,1.27968,0.01035,0.75305,0.64161,0.71438,0.40916,1.57948,1.12982,0.01294,0.024753,0.008251,0.024753,0.008251,0.024753,0.008251,0.024753,0.008251
55,2139.47,1.61394,1.27252,0.01045,0.75061,0.64679,0.71539,0.40965,1.57958,1.12433,0.01296,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218
56,2684.74,1.62427,1.28509,0.01069,0.74815,0.65143,0.71836,0.41166,1.57774,1.12064,0.01299,0.024555,0.008185,0.024555,0.008185,0.024555,0.008185,0.024555,0.008185
57,3232.54,1.6149,1.26119,0.01039,0.74642,0.65389,0.71871,0.41271,1.5699,1.12272,0.01288,0.024456,0.008152,0.024456,0.008152,0.024456,0.008152,0.024456,0.008152
58,3757.54,1.62495,1.26544,0.01042,0.75678,0.65175,0.72043,0.4137,1.56916,1.12053,0.01282,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119
59,4279.75,1.6172,1.25325,0.01027,0.76406,0.64446,0.72189,0.4159,1.565,1.12336,0.01282,0.024258,0.008086,0.024258,0.008086,0.024258,0.008086,0.024258,0.008086
60,4789.28,1.60901,1.253,0.01042,0.75329,0.6543,0.72184,0.41643,1.56288,1.12112,0.01277,0.024159,0.008053,0.024159,0.008053,0.024159,0.008053,0.024159,0.008053
61,5269.05,1.61271,1.24691,0.01038,0.75213,0.65821,0.72218,0.41899,1.56002,1.11901,0.01279,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
62,5756.55,1.59526,1.21735,0.01026,0.76158,0.65321,0.72448,0.41952,1.55907,1.11525,0.01281,0.023961,0.007987,0.023961,0.007987,0.023961,0.007987,0.023961,0.007987
63,6242.53,1.59065,1.22277,0.01011,0.77404,0.64596,0.7238,0.41978,1.55888,1.11775,0.01277,0.023862,0.007954,0.023862,0.007954,0.023862,0.007954,0.023862,0.007954
64,6727.41,1.58779,1.19934,0.01007,0.77187,0.64607,0.72357,0.42039,1.55425,1.1205,0.01271,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921
65,7194.76,1.57519,1.20216,0.01008,0.76994,0.64768,0.72441,0.42174,1.55183,1.11938,0.0127,0.023664,0.007888,0.023664,0.007888,0.023664,0.007888,0.023664,0.007888
66,7633.53,1.57981,1.1916,0.01004,0.77552,0.64571,0.72544,0.42326,1.55041,1.11736,0.0127,0.023565,0.007855,0.023565,0.007855,0.023565,0.007855,0.023565,0.007855
67,8081.45,1.57844,1.18622,0.00998,0.7711,0.64727,0.72586,0.4241,1.54707,1.11508,0.01269,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822
68,8518.75,1.58588,1.18799,0.01006,0.76898,0.64929,0.72569,0.42385,1.54407,1.11584,0.01268,0.023367,0.007789,0.023367,0.007789,0.023367,0.007789,0.023367,0.007789
69,8968.95,1.56996,1.16701,0.00995,0.76902,0.65143,0.72661,0.42502,1.54249,1.11247,0.01266,0.023268,0.007756,0.023268,0.007756,0.023268,0.007756,0.023268,0.007756
70,9412.02,1.56451,1.17702,0.00991,0.76443,0.65363,0.72643,0.4251,1.54242,1.10873,0.01268,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723
71,9861.62,1.56652,1.15863,0.01,0.76965,0.65096,0.7285,0.42714,1.5419,1.1053,0.01268,0.02307,0.00769,0.02307,0.00769,0.02307,0.00769,0.02307,0.00769
72,10305.8,1.55618,1.15614,0.00987,0.77495,0.64857,0.72858,0.42796,1.53936,1.10671,0.01264,0.022971,0.007657,0.022971,0.007657,0.022971,0.007657,0.022971,0.007657
73,10743.6,1.55778,1.13954,0.00973,0.77493,0.6505,0.72953,0.42842,1.53545,1.10649,0.01264,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
74,11186.6,1.53608,1.13235,0.00974,0.77801,0.65089,0.73102,0.42953,1.53346,1.10744,0.01263,0.022773,0.007591,0.022773,0.007591,0.022773,0.007591,0.022773,0.007591
75,11643.4,1.54587,1.11601,0.00982,0.76882,0.658,0.73176,0.42971,1.53467,1.10421,0.01264,0.022674,0.007558,0.022674,0.007558,0.022674,0.007558,0.022674,0.007558
76,12094.2,1.53285,1.10912,0.00967,0.77498,0.65435,0.73256,0.42992,1.53268,1.10574,0.01263,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525
77,12539.2,1.52217,1.10567,0.00954,0.77835,0.65446,0.73345,0.43137,1.53111,1.10484,0.01262,0.022476,0.007492,0.022476,0.007492,0.022476,0.007492,0.022476,0.007492
78,12972.5,1.53485,1.10735,0.00958,0.77855,0.65542,0.73498,0.43231,1.52904,1.10531,0.01261,0.022377,0.007459,0.022377,0.007459,0.022377,0.007459,0.022377,0.007459
79,13423.8,1.52641,1.09848,0.00961,0.78083,0.65643,0.735,0.43244,1.52831,1.10397,0.01261,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
80,13859,1.52162,1.09595,0.00968,0.78314,0.65929,0.73601,0.43337,1.52771,1.09974,0.01264,0.022179,0.007393,0.022179,0.007393,0.022179,0.007393,0.022179,0.007393
81,14300.5,1.52668,1.09591,0.00951,0.78208,0.66036,0.7356,0.43333,1.52578,1.10097,0.01263,0.02208,0.00736,0.02208,0.00736,0.02208,0.00736,0.02208,0.00736
82,14739.4,1.52096,1.07628,0.00933,0.786,0.655,0.73565,0.43409,1.52505,1.09989,0.01262,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327
83,15180.2,1.51629,1.08064,0.00951,0.78541,0.65424,0.73491,0.43418,1.52326,1.10282,0.01259,0.021882,0.007294,0.021882,0.007294,0.021882,0.007294,0.021882,0.007294
84,15630.1,1.50558,1.06582,0.0094,0.78577,0.65464,0.73575,0.43546,1.52346,1.09802,0.01261,0.021783,0.007261,0.021783,0.007261,0.021783,0.007261,0.021783,0.007261
85,16074.5,1.50258,1.05884,0.00943,0.78614,0.65577,0.73657,0.43622,1.52274,1.09776,0.01259,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
86,16511.9,1.49638,1.05952,0.00947,0.79081,0.65482,0.73642,0.43636,1.52174,1.09891,0.01258,0.021585,0.007195,0.021585,0.007195,0.021585,0.007195,0.021585,0.007195
87,16920.3,1.4998,1.0638,0.00941,0.79332,0.65446,0.73795,0.43833,1.52002,1.09664,0.01254,0.021486,0.007162,0.021486,0.007162,0.021486,0.007162,0.021486,0.007162
88,17328.2,1.48991,1.0376,0.00927,0.79741,0.6525,0.73786,0.43832,1.51889,1.09597,0.01253,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129
89,17733.8,1.48436,1.03281,0.00923,0.79233,0.65536,0.73833,0.4389,1.51785,1.09491,0.01256,0.021288,0.007096,0.021288,0.007096,0.021288,0.007096,0.021288,0.007096
90,18144.3,1.47883,1.03438,0.00924,0.79405,0.65518,0.73883,0.43907,1.51639,1.09524,0.01254,0.021189,0.007063,0.021189,0.007063,0.021189,0.007063,0.021189,0.007063
91,18551.3,1.47998,1.03334,0.00928,0.78996,0.65768,0.73854,0.43942,1.51619,1.09408,0.01254,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
92,18959.2,1.48232,1.03291,0.00928,0.79101,0.65696,0.73823,0.44028,1.51464,1.09425,0.01254,0.020991,0.006997,0.020991,0.006997,0.020991,0.006997,0.020991,0.006997
93,19370.3,1.4656,1.02583,0.00917,0.79147,0.65536,0.73892,0.44157,1.51254,1.09191,0.01253,0.020892,0.006964,0.020892,0.006964,0.020892,0.006964,0.020892,0.006964
94,19783,1.46612,1.01203,0.00909,0.79443,0.65482,0.7405,0.44242,1.51064,1.09215,0.01251,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
95,20196.7,1.46388,1.0073,0.00921,0.78857,0.65982,0.74061,0.44277,1.50783,1.09442,0.01246,0.020694,0.006898,0.020694,0.006898,0.020694,0.006898,0.020694,0.006898
96,20606.7,1.44676,1.0004,0.00904,0.79352,0.65536,0.74043,0.44288,1.50755,1.0952,0.01246,0.020595,0.006865,0.020595,0.006865,0.020595,0.006865,0.020595,0.006865
97,21017.4,1.46162,1.00441,0.00894,0.79379,0.6575,0.74079,0.44329,1.50703,1.09511,0.01246,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
98,21426.8,1.45601,1.0023,0.0091,0.79255,0.65904,0.74178,0.4444,1.50604,1.09362,0.01247,0.020397,0.006799,0.020397,0.006799,0.020397,0.006799,0.020397,0.006799
99,21837.2,1.4543,0.98544,0.00897,0.79328,0.66107,0.74297,0.44516,1.50609,1.09041,0.01247,0.020298,0.006766,0.020298,0.006766,0.020298,0.006766,0.020298,0.006766
100,22244.5,1.44278,0.99007,0.00888,0.79631,0.66041,0.74302,0.44571,1.50575,1.08666,0.01248,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
101,22655.6,1.45395,0.97946,0.00901,0.79315,0.66446,0.74345,0.44662,1.50561,1.08576,0.0125,0.0201,0.0067,0.0201,0.0067,0.0201,0.0067,0.0201,0.0067
102,23066.2,1.44228,0.98216,0.00889,0.79155,0.66589,0.74434,0.44699,1.50559,1.08639,0.01248,0.020001,0.006667,0.020001,0.006667,0.020001,0.006667,0.020001,0.006667
103,23477,1.44078,0.96986,0.00897,0.79216,0.66518,0.74474,0.44789,1.50598,1.08639,0.01247,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
104,23888.4,1.44269,0.988,0.00894,0.78675,0.66679,0.74421,0.44729,1.50421,1.08751,0.01245,0.019803,0.006601,0.019803,0.006601,0.019803,0.006601,0.019803,0.006601
105,24297.3,1.44457,0.97307,0.00889,0.788,0.66643,0.74468,0.44798,1.50308,1.08658,0.01246,0.019704,0.006568,0.019704,0.006568,0.019704,0.006568,0.019704,0.006568
106,24708.3,1.43716,0.9721,0.00888,0.78818,0.66977,0.74539,0.44851,1.50249,1.08478,0.01245,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
107,25120,1.43854,0.97218,0.00889,0.7879,0.66964,0.74581,0.44993,1.50159,1.08382,0.01247,0.019506,0.006502,0.019506,0.006502,0.019506,0.006502,0.019506,0.006502
108,25530.9,1.41674,0.95886,0.00876,0.78645,0.67013,0.74627,0.45052,1.49897,1.08615,0.01246,0.019407,0.006469,0.019407,0.006469,0.019407,0.006469,0.019407,0.006469
109,25943.5,1.41865,0.95007,0.00869,0.79578,0.66482,0.7464,0.45092,1.49916,1.08476,0.01248,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
110,26355.2,1.42777,0.9606,0.00873,0.79366,0.66696,0.74638,0.45103,1.49896,1.08448,0.01249,0.019209,0.006403,0.019209,0.006403,0.019209,0.006403,0.019209,0.006403
111,26763.9,1.42871,0.9556,0.00877,0.79566,0.66732,0.74746,0.45183,1.49811,1.08412,0.0125,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637
112,27174.9,1.41127,0.94195,0.00864,0.80316,0.66011,0.74848,0.45247,1.49777,1.08519,0.01251,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
113,27586.3,1.40879,0.94079,0.00862,0.80216,0.66178,0.74879,0.45294,1.49688,1.08524,0.0125,0.018912,0.006304,0.018912,0.006304,0.018912,0.006304,0.018912,0.006304
114,27996.7,1.40217,0.93806,0.00859,0.80011,0.66518,0.74952,0.45362,1.4974,1.08605,0.01251,0.018813,0.006271,0.018813,0.006271,0.018813,0.006271,0.018813,0.006271
115,28406.6,1.39728,0.94123,0.00869,0.79975,0.66643,0.75034,0.45441,1.49815,1.08423,0.01254,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
116,28817.4,1.40965,0.93921,0.00869,0.80438,0.66375,0.75029,0.45455,1.49606,1.08731,0.01253,0.018615,0.006205,0.018615,0.006205,0.018615,0.006205,0.018615,0.006205
117,29229.7,1.39284,0.93536,0.00855,0.80239,0.66339,0.74996,0.45498,1.495,1.08761,0.01252,0.018516,0.006172,0.018516,0.006172,0.018516,0.006172,0.018516,0.006172
118,29637.2,1.39509,0.925,0.0085,0.80399,0.66213,0.74977,0.45533,1.49197,1.08952,0.01251,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
119,30048,1.39013,0.9296,0.00854,0.80264,0.66666,0.75061,0.45627,1.49331,1.08507,0.01252,0.018318,0.006106,0.018318,0.006106,0.018318,0.006106,0.018318,0.006106
120,30458.1,1.38023,0.90257,0.00843,0.8039,0.6676,0.75091,0.45701,1.49359,1.0837,0.01254,0.018219,0.006073,0.018219,0.006073,0.018219,0.006073,0.018219,0.006073
121,30867.5,1.37961,0.91627,0.00846,0.80554,0.66768,0.75168,0.45744,1.49407,1.08233,0.01256,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
122,31278.3,1.37514,0.91036,0.00842,0.80501,0.66768,0.75205,0.45793,1.49306,1.08442,0.01255,0.018021,0.006007,0.018021,0.006007,0.018021,0.006007,0.018021,0.006007
123,31688,1.37867,0.90465,0.00842,0.80641,0.66798,0.75267,0.45884,1.49344,1.08293,0.01254,0.017922,0.005974,0.017922,0.005974,0.017922,0.005974,0.017922,0.005974
124,32098.5,1.36849,0.89505,0.0084,0.80401,0.66929,0.75254,0.45913,1.49402,1.08255,0.01256,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
125,32509.7,1.36411,0.89079,0.00831,0.80363,0.66893,0.75307,0.459,1.49347,1.08335,0.01257,0.017724,0.005908,0.017724,0.005908,0.017724,0.005908,0.017724,0.005908
126,32918.4,1.36132,0.88275,0.00826,0.80585,0.67054,0.75324,0.45993,1.49105,1.08579,0.01256,0.017625,0.005875,0.017625,0.005875,0.017625,0.005875,0.017625,0.005875
127,33328.9,1.35695,0.88185,0.00835,0.80979,0.66946,0.75397,0.46079,1.49217,1.08496,0.01257,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
128,33735.6,1.36389,0.88108,0.00832,0.8064,0.67239,0.75457,0.46167,1.49097,1.08474,0.01257,0.017427,0.005809,0.017427,0.005809,0.017427,0.005809,0.017427,0.005809
129,34147.9,1.35609,0.86933,0.00826,0.81168,0.67161,0.75578,0.46267,1.49008,1.08346,0.01257,0.017328,0.005776,0.017328,0.005776,0.017328,0.005776,0.017328,0.005776
130,34557.1,1.35622,0.88027,0.00824,0.81693,0.66625,0.75624,0.46347,1.48895,1.08463,0.01256,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
131,34966.5,1.35323,0.87404,0.00822,0.81831,0.66753,0.75668,0.46393,1.48744,1.08511,0.01257,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571
132,35377.2,1.34735,0.86146,0.0081,0.81997,0.66643,0.75643,0.46394,1.48713,1.0857,0.01257,0.017031,0.005677,0.017031,0.005677,0.017031,0.005677,0.017031,0.005677
133,35786.3,1.33702,0.85626,0.00803,0.81654,0.66804,0.75662,0.46425,1.48619,1.0871,0.01256,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
134,36198.1,1.34703,0.85523,0.00818,0.81501,0.67036,0.75666,0.4647,1.48377,1.09034,0.01255,0.016833,0.005611,0.016833,0.005611,0.016833,0.005611,0.016833,0.005611
135,36608.2,1.3374,0.85006,0.00809,0.81617,0.67071,0.75789,0.46566,1.48283,1.09229,0.01254,0.016734,0.005578,0.016734,0.005578,0.016734,0.005578,0.016734,0.005578
136,37020.3,1.32635,0.84419,0.00795,0.81343,0.67266,0.75808,0.46645,1.48391,1.08833,0.01258,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
137,37432.1,1.33396,0.84684,0.00799,0.81438,0.67232,0.7581,0.46749,1.48345,1.08829,0.01259,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512
138,37843.5,1.32954,0.8565,0.00813,0.81548,0.67161,0.75823,0.46806,1.48183,1.08914,0.01257,0.016437,0.005479,0.016437,0.005479,0.016437,0.005479,0.016437,0.005479
139,38256.3,1.32742,0.8483,0.00799,0.81461,0.67464,0.75881,0.46874,1.48186,1.08889,0.01258,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
140,38664.9,1.32417,0.83951,0.00794,0.81834,0.67168,0.75896,0.46968,1.48059,1.09047,0.01258,0.016239,0.005413,0.016239,0.005413,0.016239,0.005413,0.016239,0.005413
141,39075.9,1.32717,0.83836,0.00798,0.81829,0.66987,0.75822,0.47009,1.48116,1.0912,0.0126,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538
